date,price
1969-08-01,0.005037195182973617
1969-09-01,0.005070554091470128
1969-10-01,0.004937118457484072
1969-03-02,0.005020515728725354
1969-04-02,0.005070554091470128
1969-05-02,0.005220669179704443
1969-06-02,0.005153951362711413
1969-07-02,0.005087233545718384
1969-10-02,0.005037195182973617
1969-11-02,0.005103912999966639
1969-12-02,0.005070554091470128
1969-03-03,0.005203989725456187
1969-04-03,0.005304066450945728
1969-05-03,0.005404143176435269
1969-06-03,0.00557093771891784
1969-07-03,0.005737732261400407
1969-10-03,0.005954565166627752
1969-11-03,0.005370784267938758
1969-12-03,0.005304066450945728
1969-01-04,0.00550421990192481
1969-02-04,0.00557093771891784
1969-03-04,0.005654334990159122
1969-08-04,0.005654334990159122
1969-09-04,0.005671014444407381
1969-10-04,0.005664342662708079
1969-11-04,0.005671014444407381
1969-01-05,0.005804450078393437
1969-02-05,0.005804450078393437
1969-05-05,0.005737732261400407
1969-06-05,0.005654334990159122
1969-07-05,0.005804450078393437
1969-08-05,0.0058211295326416924
1969-09-05,0.005754411715648663
1969-12-05,0.005737732261400407
1969-02-06,0.005187310271207925
1969-03-06,0.00493044667578477
1969-04-06,0.004787003369249761
1969-05-06,0.004470093738532879
1969-06-06,0.003819595022850855
1969-09-06,0.004236581379057278
1969-10-06,0.004937118457484072
1969-11-06,0.004336658104546819
1969-12-06,0.004403375921539849
1969-01-07,0.004169863562064249
1969-02-07,0.004219901924809023
1969-03-07,0.00443673483003636
1969-04-07,0.004470093738532879
1969-07-07,0.004636888281015446
1969-08-07,0.004803682823498016
1969-09-07,0.00462020882676719
1969-10-07,0.004670247189511961
1969-11-07,0.004663575407812658
1969-01-08,0.00435667344964473
1969-04-08,0.00426994028755379
1969-05-08,0.004136504653567737
1969-06-08,0.004069786836574708
1969-07-08,0.004103145745071219
1969-08-08,0.004169863562064249
1969-11-08,0.004203222470560767
1969-12-08,0.004136504653567737
1969-02-09,0.0038863128398438813
1969-03-09,0.003953030656836911
1969-04-09,0.004019748473829937
1969-05-09,0.004003069019581678
1969-08-09,0.00400974080128098
1969-09-09,0.004103145745071219
1969-10-09,0.004036427928078196
1969-11-09,0.004019748473829937
1969-12-09,0.004103145745071219
1969-01-10,0.003902992294092137
1969-02-10,0.003986389565333422
1969-03-10,0.004036427928078196
1969-06-10,0.003902992294092137
1969-07-10,0.003919671748340396
1969-08-10,0.0038863128398438813
1969-09-10,0.00392967942088935
1969-10-10,0.0038896487306935325
1969-03-11,0.003102378490175802
1969-04-11,0.003102378490175802
1969-05-11,0.003002301764686261
1969-06-11,0.0027354304967141495
1969-07-11,0.002418520865997264
1969-10-11,0.0021516495980251522
1969-11-11,0.002301764686259467
1969-12-11,0.0019014577843012997
1969-01-12,0.0004336658104546823
1969-02-12,0.00026687126797211164
1969-03-12,0.00031690963071688213
1969-04-12,0.00023351235947560028
1969-05-12,0.00020015345097908546
1969-08-12,0.000100076725489541
1969-09-12,6.671781699302964e-05
1969-10-12,0.000100076725489541
1969-11-12,0.00020015345097908546
1969-12-12,0.00026687126797211164
1970-02-01,0.00011675617973780014
